what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1304899192492
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899193616
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899245965
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1304899249486
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1304899291708
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1304899293326
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1304899296054
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899322155
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899376622
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1304899388464
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1304899399491
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1304899401019
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899402045
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899532021
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1304899559225
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899568355
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899592360
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1304899593866
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1304899620014
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899620891
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899642612
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1304899646391
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899673759
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899677536
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1304899692973
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1304899695348
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899703325
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899705928
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1304899706545
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1304899707958
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899710603
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899746008
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1304899748948
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1304899750484
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899751379
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899770137
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1304899776549
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1304899796226
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1304899797980
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899798840
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899812489
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1304899821301
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1304899829679
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1304899840138
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1304899846804
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1304899848769
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899849496
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899926093
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1304899927299
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1304899934728
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1304899935682
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1304899936574
closed,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1304899936574
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1304899940597
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1304899955182
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1304899962168
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899962963
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899966788
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1304899966794
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304899971777
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304900011965
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1304900014473
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1304900015487
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1304900018871
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1304900019228
stopped,bundle,org.zend.php.debug.debugger,5.3.18.v20100603,"org.zend.php.debug.debugger",1304900019324
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1304900019324
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1304900019324
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1304900019511
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1304900019616
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1304900019617
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1304900019617
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1304900019617
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1304900019617
stopped,bundle,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui",1304900019617
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui",1304900019617
